19: (5, 0), (0, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
20: (5, 0), (0, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
21: (5, 0), (0, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
22: (6, 1), (0, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
23: (6, 1), (0, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
24: (6, 1), (0, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
25: (6, 2), (1, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
26: (6, 2), (1, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
27: (6, 2), (1, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
28: (6, 3), (2, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
29: (6, 3), (2, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
30: (6, 3), (2, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
31: (6, 3), (3, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
32: (6, 3), (3, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
33: (6, 3), (3, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
34: (6, 3), (4, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
35: (7, 3), (4, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
36: (7, 3), (4, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
37: (7, 3), (5, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
38: (8, 3), (5, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
39: (8, 3), (5, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
40: (8, 3), (6, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
41: (9, 3), (6, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
42: (9, 3), (6, 1), (1, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
43: (9, 3), (7, 1), (1, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
44: (10, 3), (7, 1), (1, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
45: (10, 3), (7, 1), (2, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
46: (10, 3), (8, 1), (2, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
47: (11, 5), (8, 1), (2, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
48: (11, 5), (8, 1), (3, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
49: (11, 5), (9, 1), (3, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
50: (11, 5), (9, 1), (3, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)
51: (11, 5), (9, 1), (3, 1), (1, 0), (0, 0), (0, 0), (0, 0), (0, 0)
52: (11, 5), (10, 1), (3, 1), (1, 0), (0, 0), (0, 0), (0, 0), (0, 0)
53: (11, 5), (10, 1), (3, 1), (1, 0), (1, 0), (0, 0), (0, 0), (0, 0)
54: (11, 5), (10, 1), (3, 1), (2, 0), (1, 0), (0, 0), (0, 0), (0, 0)
55: (11, 5), (11, 1), (3, 1), (2, 0), (1, 0), (0, 0), (0, 0), (0, 0)
56: (11, 5), (11, 1), (3, 1), (2, 0), (2, 0), (0, 0), (0, 0), (0, 0)
57: (11, 5), (11, 1), (3, 1), (3, 0), (2, 0), (0, 0), (0, 0), (0, 0)
58: (11, 5), (12, 1), (3, 1), (3, 0), (2, 0), (0, 0), (0, 0), (0, 0)
59: (11, 5), (12, 1), (3, 1), (3, 0), (3, 0), (0, 0), (0, 0), (0, 0)
60: (12, 5), (12, 1), (3, 1), (4, 0), (3, 0), (0, 0), (0, 0), (0, 0)
61: (12, 5), (13, 1), (4, 1), (4, 0), (3, 0), (0, 0), (0, 0), (0, 0)
62: (12, 5), (13, 1), (4, 1), (4, 0), (4, 0), (0, 0), (0, 0), (0, 0)
63: (13, 5), (13, 1), (4, 1), (5, 0), (4, 0), (0, 0), (0, 0), (0, 0)
64: (13, 5), (14, 1), (5, 1), (5, 0), (4, 0), (0, 0), (0, 0), (0, 0)
65: (13, 5), (14, 1), (5, 1), (5, 0), (5, 0), (0, 1), (0, 0), (0, 0)
66: (14, 5), (14, 1), (5, 1), (6, 0), (5, 0), (0, 1), (0, 0), (0, 0)
67: (14, 5), (15, 1), (6, 1), (6, 0), (5, 0), (0, 1), (0, 0), (0, 0)
68: (14, 5), (15, 1), (6, 1), (6, 0), (6, 0), (0, 1), (0, 0), (0, 0)
69: (15, 5), (15, 1), (6, 1), (7, 0), (6, 0), (0, 1), (0, 0), (0, 0)
70: (15, 5), (16, 2), (7, 1), (7, 0), (6, 0), (0, 1), (0, 0), (0, 0)
71: (15, 5), (16, 2), (7, 1), (7, 0), (7, 0), (0, 1), (0, 0), (0, 0)
72: (16, 5), (16, 2), (7, 1), (8, 0), (7, 0), (0, 1), (0, 0), (0, 0)
73: (16, 5), (16, 2), (8, 1), (8, 0), (7, 0), (0, 1), (0, 0), (0, 0)
74: (16, 5), (16, 2), (8, 1), (8, 0), (8, 0), (0, 1), (1, 0), (0, 0)
75: (17, 5), (16, 2), (8, 1), (9, 0), (8, 0), (0, 1), (1, 0), (0, 0)
76: (17, 5), (16, 2), (9, 1), (9, 0), (8, 0), (0, 1), (1, 0), (0, 0)
77: (17, 5), (16, 2), (9, 1), (9, 0), (9, 0), (1, 1), (2, 0), (0, 0)
78: (18, 4), (16, 2), (9, 1), (10, 0), (9, 0), (1, 1), (2, 0), (0, 0)
79: (18, 4), (16, 2), (10, 1), (10, 0), (9, 0), (1, 1), (2, 0), (0, 0)
80: (18, 4), (16, 2), (10, 1), (10, 0), (10, 0), (2, 1), (3, 0), (0, 0)
81: (18, 4), (16, 2), (10, 1), (11, 0), (10, 0), (2, 1), (3, 0), (0, 0)
82: (18, 4), (16, 2), (11, 1), (11, 0), (10, 0), (2, 1), (3, 0), (0, 0)
83: (18, 4), (17, 2), (11, 1), (11, 0), (11, 0), (3, 1), (4, 0), (0, 0)
84: (18, 4), (17, 2), (11, 1), (12, 0), (11, 0), (3, 1), (4, 0), (0, 0)
85: (18, 4), (17, 2), (12, 1), (12, 0), (11, 0), (3, 1), (4, 0), (0, 0)
86: (18, 4), (18, 2), (12, 1), (12, 0), (12, 0), (4, 1), (5, 0), (0, 0)
87: (18, 4), (18, 2), (12, 1), (13, 0), (12, 0), (4, 1), (5, 0), (0, 0)
88: (18, 4), (18, 2), (13, 1), (13, 0), (12, 0), (4, 1), (5, 0), (0, 0)
89: (18, 4), (19, 2), (13, 1), (13, 0), (13, 0), (5, 1), (6, 0), (0, 0)
90: (18, 4), (19, 2), (13, 1), (14, 1), (13, 0), (5, 1), (6, 0), (0, 0)
91: (19, 4), (19, 2), (14, 1), (14, 1), (13, 0), (5, 1), (6, 0), (0, 0)
92: (19, 4), (20, 2), (14, 1), (14, 1), (14, 0), (6, 1), (7, 1), (0, 0)
93: (19, 4), (20, 2), (14, 1), (14, 1), (14, 0), (6, 1), (7, 1), (0, 0)
94: (20, 4), (20, 2), (15, 1), (14, 1), (14, 0), (6, 1), (7, 1), (0, 0)
95: (20, 4), (21, 3), (15, 1), (14, 1), (15, 0), (7, 1), (7, 1), (0, 0)
96: (20, 4), (21, 3), (15, 1), (14, 1), (15, 0), (7, 1), (7, 1), (0, 0)
97: (21, 4), (21, 3), (16, 1), (14, 1), (15, 0), (7, 1), (7, 1), (0, 0)
98: (21, 4), (21, 3), (16, 1), (14, 1), (16, 0), (8, 2), (7, 1), (0, 0)
99: (21, 4), (21, 3), (16, 1), (14, 1), (16, 0), (8, 2), (7, 1), (0, 0)
100: (22, 4), (21, 3), (17, 2), (14, 1), (16, 0), (8, 2), (7, 1), (0, 0)
101: (22, 4), (21, 3), (17, 2), (14, 1), (17, 0), (8, 2), (7, 1), (0, 0)
102: (22, 4), (21, 3), (17, 2), (14, 1), (17, 0), (8, 2), (7, 1), (0, 0)
103: (23, 3), (21, 3), (17, 2), (15, 2), (17, 0), (8, 2), (7, 1), (0, 0)
104: (23, 3), (21, 3), (17, 2), (15, 2), (18, 0), (8, 2), (7, 1), (0, 0)
105: (23, 3), (21, 3), (17, 2), (15, 2), (18, 0), (8, 2), (8, 1), (0, 0)
106: (23, 3), (21, 3), (17, 2), (15, 2), (18, 0), (8, 2), (8, 1), (0, 0)
107: (23, 3), (21, 3), (17, 2), (15, 2), (19, 0), (8, 2), (8, 1), (0, 0)
108: (23, 3), (22, 3), (17, 2), (15, 2), (19, 0), (8, 2), (9, 2), (0, 0)
109: (23, 3), (22, 3), (17, 2), (15, 2), (19, 0), (8, 2), (9, 2), (0, 0)
110: (23, 3), (22, 3), (17, 2), (15, 2), (20, 0), (8, 2), (9, 2), (0, 0)
111: (23, 3), (22, 3), (17, 2), (15, 2), (20, 0), (9, 2), (9, 2), (0, 0)
112: (23, 3), (22, 3), (17, 2), (15, 2), (20, 0), (9, 2), (9, 2), (0, 0)
113: (23, 3), (22, 3), (18, 2), (15, 2), (21, 0), (9, 2), (9, 2), (0, 0)
114: (23, 3), (22, 3), (18, 2), (15, 2), (21, 0), (10, 1), (9, 2), (0, 0)
115: (23, 3), (22, 3), (18, 2), (15, 2), (21, 0), (10, 1), (9, 2), (0, 0)
116: (24, 3), (22, 3), (19, 2), (16, 3), (22, 0), (10, 1), (9, 2), (0, 0)
117: (24, 3), (22, 3), (19, 2), (16, 3), (22, 0), (10, 1), (9, 2), (0, 0)
118: (24, 3), (22, 3), (19, 2), (16, 3), (22, 0), (10, 1), (9, 2), (0, 0)
119: (25, 3), (22, 3), (20, 2), (16, 3), (23, 0), (10, 2), (9, 2), (0, 0)
120: (25, 3), (22, 3), (20, 2), (16, 3), (23, 0), (10, 2), (9, 2), (0, 0)
121: (25, 3), (23, 3), (20, 2), (16, 3), (23, 0), (10, 2), (10, 2), (0, 0)
122: (26, 3), (23, 3), (21, 2), (16, 3), (24, 0), (10, 3), (10, 2), (0, 0)
123: (26, 3), (23, 3), (21, 2), (16, 3), (24, 0), (10, 3), (10, 2), (0, 0)
124: (26, 3), (24, 3), (21, 2), (16, 3), (24, 0), (10, 3), (11, 2), (0, 0)
125: (27, 3), (24, 3), (22, 0), (16, 3), (25, 0), (10, 3), (11, 2), (0, 0)
126: (27, 3), (24, 3), (22, 0), (16, 3), (25, 0), (10, 3), (11, 2), (0, 0)
127: (27, 3), (25, 3), (22, 0), (16, 3), (25, 0), (11, 3), (12, 2), (0, 0)
128: (28, 3), (25, 3), (22, 0), (16, 3), (26, 0), (11, 3), (12, 2), (1, 1)
129: (28, 3), (25, 3), (22, 0), (17, 3), (26, 0), (11, 3), (12, 2), (1, 1)
130: (28, 3), (26, 2), (22, 0), (17, 3), (26, 0), (12, 3), (13, 3), (1, 1)
131: (29, 3), (26, 2), (22, 0), (17, 3), (27, 0), (12, 3), (13, 4), (1, 1)
132: (29, 3), (26, 2), (22, 0), (18, 3), (27, 0), (12, 3), (13, 4), (1, 1)
133: (29, 3), (26, 2), (22, 0), (18, 3), (27, 0), (13, 3), (13, 4), (1, 1)
134: (30, 2), (26, 2), (22, 0), (18, 3), (28, 0), (13, 3), (13, 4), (1, 1)
135: (30, 2), (26, 2), (22, 0), (19, 3), (28, 0), (13, 3), (13, 4), (1, 1)
136: (30, 2), (26, 2), (22, 0), (19, 3), (28, 0), (14, 3), (13, 4), (1, 1)
137: (30, 2), (26, 2), (22, 0), (19, 3), (29, 0), (14, 3), (13, 4), (1, 1)
138: (30, 2), (26, 2), (22, 0), (20, 3), (29, 0), (14, 3), (13, 4), (1, 1)
139: (30, 2), (26, 3), (22, 0), (20, 3), (29, 0), (15, 3), (13, 4), (1, 1)
140: (30, 2), (26, 3), (22, 0), (20, 3), (30, 0), (15, 3), (13, 4), (1, 1)
141: (30, 2), (26, 3), (22, 0), (21, 3), (30, 0), (15, 3), (13, 4), (2, 1)
142: (30, 2), (26, 3), (22, 0), (21, 3), (30, 0), (16, 3), (13, 4), (2, 1)
143: (30, 2), (27, 3), (22, 0), (21, 3), (31, 1), (16, 3), (14, 4), (2, 1)
144: (30, 2), (27, 3), (22, 0), (22, 3), (31, 1), (16, 3), (14, 4), (3, 1)
145: (30, 2), (27, 3), (22, 0), (22, 3), (31, 1), (17, 3), (14, 4), (3, 1)
146: (30, 2), (28, 3), (22, 0), (22, 3), (31, 1), (17, 3), (15, 4), (3, 1)
147: (31, 2), (28, 3), (22, 0), (23, 4), (31, 1), (17, 3), (15, 4), (4, 1)
148: (31, 2), (28, 3), (22, 0), (23, 4), (31, 1), (18, 3), (15, 4), (4, 1)
149: (31, 2), (29, 3), (22, 0), (23, 4), (31, 1), (18, 3), (16, 4), (4, 1)
150: (32, 2), (29, 3), (22, 0), (23, 4), (31, 1), (18, 3), (16, 4), (5, 1)
151: (32, 2), (29, 3), (22, 0), (23, 4), (31, 1), (19, 3), (16, 4), (5, 1)
152: (32, 2), (29, 3), (23, 0), (23, 4), (31, 1), (19, 3), (17, 4), (5, 1)
153: (33, 2), (29, 3), (23, 0), (23, 4), (31, 1), (19, 3), (17, 4), (6, 1)
154: (33, 2), (29, 3), (23, 0), (23, 4), (31, 1), (20, 3), (17, 4), (6, 1)
155: (33, 2), (29, 3), (24, 0), (23, 4), (31, 1), (20, 3), (18, 3), (6, 1)
156: (34, 1), (29, 3), (24, 0), (23, 4), (30, 0), (20, 3), (18, 3), (7, 2)
157: (34, 1), (29, 3), (24, 0), (23, 4), (30, 0), (21, 3), (18, 3), (7, 2)
158: (34, 1), (29, 3), (25, 0), (23, 4), (30, 0), (21, 3), (18, 3), (7, 2)
159: (34, 1), (29, 3), (25, 0), (23, 4), (30, 0), (21, 3), (18, 3), (7, 2)
160: (34, 1), (29, 3), (25, 0), (24, 4), (30, 0), (22, 3), (18, 3), (7, 2)
161: (34, 1), (29, 3), (26, 0), (24, 4), (30, 0), (22, 3), (18, 3), (7, 2)
162: (34, 1), (30, 2), (26, 0), (24, 4), (30, 0), (22, 3), (18, 3), (7, 2)
163: (34, 1), (30, 2), (26, 0), (25, 5), (30, 0), (23, 3), (18, 3), (7, 2)
164: (34, 1), (30, 2), (27, 0), (25, 5), (30, 0), (23, 3), (18, 3), (7, 2)
165: (34, 1), (30, 2), (27, 0), (25, 5), (30, 0), (23, 3), (18, 3), (7, 2)
166: (34, 1), (30, 2), (27, 0), (25, 5), (30, 0), (24, 3), (18, 3), (7, 2)
167: (34, 1), (30, 2), (28, 0), (25, 5), (30, 0), (24, 3), (18, 3), (7, 2)
168: (34, 1), (30, 2), (28, 0), (25, 5), (30, 0), (24, 3), (19, 3), (7, 2)
169: (35, 1), (30, 2), (28, 0), (25, 5), (29, 0), (25, 3), (19, 3), (8, 2)
170: (35, 1), (30, 2), (29, 0), (25, 5), (29, 0), (25, 3), (19, 3), (8, 2)
171: (35, 1), (30, 2), (29, 0), (25, 5), (29, 0), (25, 3), (20, 3), (8, 2)
172: (36, 1), (30, 2), (29, 0), (25, 5), (28, 0), (26, 3), (20, 3), (9, 2)
173: (36, 1), (30, 2), (30, 0), (25, 5), (28, 0), (26, 3), (20, 3), (9, 2)
174: (36, 1), (30, 2), (30, 0), (25, 5), (28, 0), (26, 3), (21, 3), (9, 2)
175: (37, 1), (31, 2), (30, 0), (25, 5), (27, 0), (27, 3), (21, 3), (10, 2)
176: (37, 1), (31, 2), (31, 0), (26, 5), (27, 0), (27, 3), (21, 3), (10, 2)
177: (37, 1), (31, 2), (31, 0), (26, 5), (27, 0), (27, 3), (22, 3), (10, 2)
178: (38, 1), (32, 2), (31, 0), (26, 5), (26, 0), (28, 3), (22, 3), (11, 2)
179: (38, 1), (32, 2), (32, 0), (27, 4), (26, 0), (28, 3), (22, 3), (11, 2)
180: (38, 1), (32, 2), (32, 0), (27, 4), (26, 0), (28, 3), (23, 3), (11, 2)
181: (39, 1), (33, 2), (32, 0), (27, 4), (25, 0), (29, 3), (23, 3), (12, 3)
182: (39, 1), (33, 2), (33, 0), (27, 4), (25, 0), (29, 3), (23, 3), (12, 3)
183: (39, 1), (33, 2), (33, 0), (27, 4), (25, 0), (29, 3), (24, 3), (12, 3)
184: (40, 1), (34, 2), (33, 0), (27, 4), (24, 0), (30, 3), (24, 3), (12, 3)
185: (40, 1), (34, 2), (34, 0), (27, 4), (24, 0), (30, 3), (24, 3), (12, 3)
186: (40, 1), (34, 2), (34, 0), (27, 4), (24, 0), (30, 3), (24, 3), (12, 3)
187: (41, 1), (35, 2), (34, 0), (27, 4), (23, 0), (31, 3), (24, 3), (12, 3)
188: (41, 1), (35, 2), (35, 0), (27, 4), (23, 0), (31, 3), (24, 3), (12, 3)
189: (41, 1), (35, 2), (35, 0), (27, 4), (23, 0), (31, 3), (24, 3), (12, 3)
190: (42, 1), (36, 2), (35, 0), (27, 4), (22, 0), (32, 3), (24, 3), (12, 3)
191: (42, 1), (36, 2), (36, 0), (27, 4), (22, 0), (32, 3), (24, 3), (12, 3)
192: (42, 1), (36, 2), (36, 0), (28, 3), (22, 0), (32, 3), (24, 3), (12, 3)
193: (43, 1), (37, 2), (36, 0), (28, 3), (21, 0), (33, 3), (24, 3), (12, 3)
194: (43, 1), (37, 2), (37, 0), (28, 3), (21, 0), (33, 3), (24, 3), (13, 3)
195: (43, 1), (37, 2), (37, 0), (28, 3), (21, 0), (33, 3), (24, 3), (13, 3)
196: (44, 1), (38, 2), (37, 0), (28, 3), (20, 0), (34, 3), (25, 3), (13, 3)
197: (44, 1), (38, 2), (38, 0), (28, 3), (20, 0), (34, 3), (25, 3), (14, 3)
198: (44, 1), (38, 2), (38, 0), (28, 3), (20, 0), (34, 3), (25, 3), (14, 3)
199: (45, 1), (39, 2), (38, 0), (28, 3), (19, 0), (35, 3), (26, 3), (14, 3)
200: (45, 1), (39, 2), (39, 0), (28, 3), (19, 0), (35, 3), (26, 3), (15, 3)
201: (45, 1), (39, 2), (39, 0), (28, 3), (19, 0), (35, 3), (26, 3), (15, 3)
202: (46, 0), (40, 2), (39, 0), (28, 3), (18, 0), (36, 3), (27, 3), (15, 3)
203: (46, 0), (40, 2), (40, 0), (28, 3), (18, 0), (36, 3), (27, 3), (16, 3)
204: (46, 0), (40, 2), (40, 0), (28, 3), (18, 0), (36, 3), (27, 3), (16, 3)
205: (46, 0), (41, 1), (40, 0), (29, 3), (17, 0), (37, 3), (28, 3), (16, 3)
206: (46, 0), (41, 1), (41, 0), (29, 3), (17, 0), (37, 3), (28, 3), (17, 3)
207: (46, 0), (41, 1), (41, 0), (29, 3), (17, 0), (37, 3), (28, 3), (17, 4)
208: (46, 0), (41, 1), (41, 0), (30, 3), (16, 0), (38, 2), (29, 3), (17, 4)
209: (46, 0), (41, 1), (42, 0), (30, 3), (16, 0), (38, 2), (29, 3), (17, 4)
210: (46, 0), (41, 1), (42, 0), (30, 3), (16, 0), (38, 2), (29, 3), (17, 4)
211: (46, 0), (41, 1), (42, 0), (31, 3), (15, 0), (38, 2), (30, 3), (17, 4)
212: (46, 0), (41, 1), (43, 0), (31, 3), (15, 0), (38, 2), (30, 3), (17, 4)
213: (46, 0), (41, 1), (43, 0), (31, 3), (15, 0), (38, 2), (30, 3), (17, 4)
214: (46, 0), (41, 1), (43, 0), (32, 3), (14, 0), (38, 2), (31, 3), (17, 4)
215: (45, 0), (41, 1), (44, 0), (32, 3), (14, 0), (38, 2), (31, 3), (17, 4)
216: (45, 0), (41, 1), (44, 0), (32, 3), (14, 0), (38, 2), (31, 3), (17, 4)
217: (45, 0), (41, 1), (44, 0), (33, 3), (13, 0), (38, 2), (32, 3), (17, 4)
218: (44, 0), (42, 1), (45, 0), (33, 3), (13, 0), (38, 2), (32, 3), (17, 4)
219: (44, 0), (42, 1), (45, 0), (33, 3), (13, 0), (38, 2), (32, 3), (18, 4)
220: (44, 0), (42, 1), (45, 0), (34, 3), (12, 0), (38, 2), (33, 3), (18, 4)
221: (43, 0), (43, 1), (46, 0), (34, 3), (12, 0), (39, 2), (33, 3), (18, 4)
222: (43, 0), (43, 1), (46, 0), (34, 3), (12, 0), (39, 2), (33, 3), (19, 4)
223: (43, 0), (43, 1), (46, 0), (35, 4), (11, 0), (39, 2), (34, 3), (19, 4)
224: (42, 0), (44, 1), (47, 0), (35, 4), (11, 0), (40, 2), (34, 3), (19, 4)
225: (42, 0), (44, 1), (47, 0), (35, 4), (11, 0), (40, 2), (34, 3), (20, 5)
226: (42, 0), (44, 1), (47, 0), (35, 4), (10, 0), (40, 2), (35, 2), (20, 5)
227: (41, 0), (45, 1), (48, 0), (35, 4), (10, 0), (41, 2), (35, 2), (20, 5)
228: (41, 0), (45, 1), (48, 0), (35, 4), (10, 0), (41, 2), (35, 2), (20, 5)
229: (41, 0), (45, 1), (48, 0), (35, 4), (9, 0), (41, 2), (35, 2), (20, 5)
230: (40, 0), (46, 1), (49, 1), (35, 4), (9, 0), (42, 2), (35, 2), (20, 5)
231: (40, 0), (46, 1), (49, 1), (35, 4), (9, 0), (42, 2), (35, 2), (20, 5)
232: (40, 0), (46, 1), (49, 1), (35, 4), (8, 0), (42, 2), (35, 2), (20, 5)
233: (39, 1), (47, 0), (49, 1), (35, 4), (8, 0), (43, 2), (35, 2), (20, 5)
234: (39, 1), (47, 0), (49, 1), (35, 4), (8, 0), (43, 2), (35, 2), (20, 5)
235: (39, 1), (47, 0), (49, 1), (35, 4), (7, 0), (43, 2), (35, 2), (20, 5)
236: (39, 1), (47, 0), (49, 1), (36, 4), (7, 0), (44, 0), (35, 2), (20, 5)
237: (39, 1), (47, 0), (49, 1), (36, 4), (7, 0), (44, 0), (35, 2), (20, 5)
238: (39, 1), (47, 0), (49, 1), (36, 4), (6, 0), (44, 0), (35, 2), (21, 5)
239: (39, 1), (47, 0), (49, 1), (37, 5), (6, 0), (44, 0), (36, 2), (21, 5)
240: (39, 1), (47, 0), (49, 1), (37, 5), (6, 0), (44, 0), (36, 2), (21, 5)
241: (39, 1), (47, 0), (49, 1), (37, 5), (5, 0), (44, 0), (36, 2), (22, 5)
242: (39, 1), (47, 0), (49, 1), (37, 5), (5, 0), (44, 0), (37, 2), (22, 5)
243: (39, 1), (47, 0), (48, 1), (37, 5), (5, 0), (44, 0), (37, 2), (22, 5)
244: (39, 1), (47, 0), (48, 1), (37, 5), (4, 0), (44, 0), (37, 2), (23, 5)
245: (39, 1), (47, 0), (48, 1), (37, 5), (4, 0), (44, 0), (38, 2), (23, 5)
246: (38, 1), (46, 0), (47, 1), (37, 5), (4, 0), (44, 0), (38, 2), (23, 5)
247: (38, 1), (46, 0), (47, 1), (37, 5), (3, 0), (44, 0), (38, 2), (24, 3)
248: (38, 1), (46, 0), (47, 1), (37, 5), (3, 0), (44, 0), (39, 2), (24, 3)
249: (37, 1), (45, 0), (46, 1), (37, 5), (3, 0), (43, 0), (39, 2), (24, 3)
250: (37, 1), (45, 0), (46, 1), (37, 5), (2, 0), (43, 0), (39, 2), (24, 3)
251: (37, 1), (45, 0), (46, 1), (37, 5), (2, 0), (43, 0), (40, 2), (24, 3)
252: (36, 1), (44, 0), (45, 1), (38, 5), (2, 0), (42, 0), (40, 2), (24, 3)
253: (36, 1), (44, 0), (45, 1), (38, 5), (1, 0), (42, 0), (40, 2), (24, 3)
254: (36, 1), (44, 0), (45, 1), (38, 5), (1, 0), (42, 0), (41, 2), (24, 3)
255: (35, 1), (43, 0), (44, 1), (39, 5), (1, 0), (41, 0), (41, 2), (24, 3)
256: (35, 1), (43, 0), (44, 1), (39, 5), (0, 1), (41, 0), (41, 2), (24, 3)
257: (35, 1), (43, 0), (44, 1), (39, 5), (0, 1), (41, 0), (42, 2), (24, 3)
258: (34, 1), (42, 0), (43, 1), (40, 5), (0, 1), (40, 0), (42, 2), (24, 3)
259: (34, 1), (42, 0), (43, 1), (40, 5), (0, 1), (40, 0), (42, 2), (24, 3)
260: (34, 1), (42, 0), (43, 1), (40, 5), (0, 1), (40, 0), (43, 2), (25, 3)
261: (33, 1), (41, 0), (42, 1), (41, 5), (0, 1), (39, 0), (43, 2), (25, 3)
262: (33, 1), (41, 0), (42, 1), (41, 5), (0, 1), (39, 0), (43, 2), (25, 3)
263: (33, 1), (41, 0), (42, 1), (41, 5), (0, 1), (39, 0), (44, 2), (26, 3)
264: (32, 1), (40, 0), (41, 1), (42, 5), (0, 1), (38, 0), (44, 2), (26, 3)
265: (32, 1), (40, 0), (41, 1), (42, 5), (0, 1), (38, 0), (44, 2), (26, 3)
266: (32, 1), (40, 0), (41, 1), (42, 5), (0, 1), (38, 0), (45, 2), (27, 3)
267: (31, 1), (39, 0), (40, 1), (43, 2), (0, 1), (37, 0), (45, 2), (27, 3)
268: (31, 1), (39, 0), (40, 1), (43, 2), (0, 1), (37, 0), (45, 2), (27, 3)
269: (31, 1), (39, 0), (40, 1), (43, 2), (1, 2), (37, 0), (46, 2), (28, 3)
270: (30, 1), (38, 0), (39, 1), (43, 2), (1, 2), (36, 0), (46, 2), (28, 3)
271: (30, 1), (38, 0), (39, 1), (43, 2), (1, 2), (36, 0), (46, 2), (28, 3)
272: (30, 1), (38, 0), (39, 1), (43, 2), (1, 2), (36, 0), (47, 0), (29, 3)
273: (29, 1), (37, 0), (38, 1), (43, 2), (1, 2), (35, 0), (47, 0), (29, 3)
